"V1","V2","V3","V4","V5"
2.31576141983523,3,7,10.7013813886445,3.03379092160723
3.41813129400979,3,4,6.83581964109325,3.35921717219509
2.58989101398406,3,2,3.97184445104965,3.57525535707242
3.11857720769894,3,7,6.89207384387717,3.37229691414892
3.36429873266843,2,1,3.77874018035679,3.51087881614478
2.35972831066363,3,14,11.7742270560273,2.81160726948357
3.64377682375175,3,18,14.9970559150739,2.57462796938113
4.32067709273611,3,7,5.27833689325871,3.62201914205794
3.25317020894323,3,10,8.87441946533852,3.0931110785266
3.59431546941312,3,1,3.11557129865782,3.57791174970893
