"V1","V2","V3","V4","V5"
2.69937974579597,3,11,11.4182416141143,2.90341737303127
3.48198932424754,3,4,4.21012874198131,3.74317713188741
4.62136977429055,3,4,2.9432130955557,4.10722678255197
2.99559675606327,3,2,1.95195225810846,4.1600625142882
5.34971459697619,3,3,3.00036955557151,3.95333351300831
2.65812098824662,3,11,10.7663480362438,2.96228393751313
2.40508632072232,3,9,13.6082268388032,2.82172615769329
2.52382511008494,3,18,15.7598702091183,2.56296442129656
4.01159365239631,3,5,6.30369266470091,3.35581343295913
2.17454069292172,2,11,12.8250503349181,2.84632680800078
