"V1","V2","V3","V4","V5","V6","V7","V8","V9"
2.80438728433752,6,7,6.57882851810297,3.23078245138324,4.04644894763396,4.34224395598299,4.64160853079732,5.00562547669963
2.41345897596297,6,15,9.0975795315814,2.88747405484929,3.50777425311895,3.72713506498208,3.93588282957521,4.20077737977529
3.55503818502767,7,7,3.38138752684545,4.03104283410473,5.08613369890838,5.47523175317892,5.82287229324766,6.31956454320809
2.31728899427543,5,13,8.40041410518653,3.07797637456084,3.74991852340503,3.99398483216565,4.24935229521625,4.51498449954884
1.9312527900009,10,44,15.6264962912116,1.7742678094596,2.02940387281909,2.11610011939338,2.20220790573814,2.30331521932131
2.98392719628401,6,18,11.1863143445289,2.63974321430411,3.17577769026905,3.369181880747,3.55668204679307,3.78093513100785
3.63020861482595,5,10,8.72228399721978,3.06940541717729,3.7833901420087,4.05382480680065,4.28286419633862,4.59343078356753
3.21010322843506,3,7,7.64039532561571,3.41946582927803,4.2604600318069,4.5784214995419,4.88829370602117,5.23991159463338
2.90353865113218,5,9,7.16394642941958,3.23716744562366,4.02899002627695,4.30311944360707,4.57711359980373,4.90792022758546
4.10047492764913,10,4,2.17871107109449,4.25703402050516,5.44119888143727,5.91480658066968,6.33865741043809,6.90675999358497
3.10910189392012,5,10,7.50129072702208,3.2007815655,3.95318025615925,4.2244774058774,4.50453514317106,4.86801711111698
3.41811158699931,5,4,5.03603224076339,3.56800051779153,4.53322919336779,4.90170757127994,5.27784845068634,5.76640979106699
2.3592188106551,8,35,12.5461988932152,2.17819600451567,2.53012451167796,2.6568225246392,2.76152421904079,2.91727533930796
5.238931222776,4,2,3.27692900522607,3.77682105576935,4.87497303086279,5.31643769827774,5.67493313359015,6.16949166488938
2.47282492618817,6,27,15.4277320963645,2.19830035589158,2.60264904586354,2.74219813197898,2.88033613841796,3.03000211378436
3.40813224994913,3,4,5.68904406697884,3.6429347768011,4.60996125932428,4.99593249511638,5.35074681335509,5.82329504523137
3.96423021047334,2,7,11.9567769296503,3.23038385215624,4.02342074335022,4.34761532965857,4.62597509819042,5.04109191876505
