"V1","V2","V3","V4","V5"
3.16451371726671,3,7,7.1442109846345,3.33343438319511
2.99074863173002,1,1,7.38415425146412,3.36459120585197
3.34535351692984,3,5,3.60892330242421,3.96446044192093
3.22583235273825,3,6,6.08367117996916,3.47724848903427
5.27521214545516,1,1,2.67960504735857,3.68218168454917
2.79268496888031,3,4,4.22717674269303,3.74202224359364
2.21931605351106,3,24,22.8730091898292,2.23447862444051
3.78162213125517,3,6,4.61633261369226,3.74137841073485
4.08928868548093,3,2,2.78593875161538,3.8492599900733
3.16476506169071,3,7,7.25915860638571,3.3211252245948
