"V1","V2","V3","V4","V5","V6","V7","V8","V9"
2.00292112376118,6,22,13.2796143830074,2.44441985823073,2.90730813020503,3.08993117255112,3.25056896872929,3.45000911483068
2.25344951101433,7,17,9.62360830843925,2.6625834075697,3.21246185563381,3.41216862644032,3.59304849006318,3.84486500150373
3.1456321671817,6,13,9.6655478969315,2.8496457197224,3.48587809877376,3.69515000627634,3.90968962492275,4.2385073651979
2.8096442898207,5,11,8.08152333895752,3.09781074755557,3.80080796601382,4.07159210779501,4.29858465022808,4.60660854146045
2.4938765080324,6,24,14.1350802267712,2.35700956252221,2.79833214189799,2.95683857059505,3.10445463729971,3.29550358194766
2.20378073048219,6,21,10.9985442690398,2.5238653373939,3.00764206596703,3.18275871260369,3.36312983523247,3.53071630875366
2.58121736669184,3,17,18.0399666454675,2.56484385639132,3.10462394204303,3.2682847327389,3.43779416093287,3.66072731956307
2.54547140183394,13,16,5.33441820593682,3.17183360064623,3.88629227239076,4.16882033271286,4.40622895340171,4.73730040251322
2.07796178073807,8,35,15.7660772112074,1.95394379781184,2.27754734098446,2.38468981167541,2.47881708323834,2.60309224058476
3.36804255791786,3,7,13.6787784005663,3.02376387943857,3.7648392983065,4.0367646280332,4.28133023414195,4.61418102080705
3.50514493368162,6,8,5.41537929388436,3.47934027720336,4.32901178910073,4.65857709725311,4.9628127018832,5.32129549485653
2.88758358703469,6,12,7.00296057473687,3.15678912438266,3.85393822816497,4.12796373202127,4.3668193641937,4.67690901439926
3.67159384934649,1,2,7.22633560994706,3.74017681418443,4.74987742458197,5.14382765000591,5.52621509675399,6.03541372351303
3.89802136853174,9,15,6.90769827121738,2.9856158870368,3.6335589028329,3.88199886453416,4.11104913359038,4.38142151264999
2.45573930596379,6,15,15.087871319935,2.3923452231332,2.8941223081723,3.06690886376365,3.22235757964483,3.43818234476771
2.42698666890101,5,9,8.92421274573951,3.05878732792234,3.78883855810858,4.06612176086252,4.31797905243611,4.69716173154045
3.98450344098046,0,0,0,-1,3.98450344098046,0,0,0
4.67774271545105,5,9,5.21686324897238,3.6354474662775,4.50170950067029,4.84434578407225,5.11436140770412,5.51138677383334
