"V1","V2","V3","V4","V5","V6","V7","V8","V9"
4.094143280586,3,3,3.91996883549145,3.91121032472988,4.95871587018677,5.38245083105697,5.81227887057794,6.37888041799251
3.29934192777629,1,0,0,3.95113523151097,5.0912579595985,5.55750751193084,6.02223501392362,6.55206993933217
4.47455993021342,7,10,6.3074463690019,3.23805858345399,4.01261305454403,4.30207882094581,4.57250597847169,4.92061104338244
4.10595325797879,5,13,9.39183452735818,2.93532372033392,3.57476174829998,3.82073033088576,4.04976781985079,4.3279360282872
3.94263845719103,4,11,11.2852070590536,2.92574868995204,3.58048625453173,3.83378618218546,4.06336219709698,4.39773901865073
3.13964796562485,4,3,4.72112716646391,3.63411751019497,4.63565369797708,5.03048111968486,5.39868771181313,5.88664940565605
4.43524057786984,3,1,2.52096678016572,3.85129045390442,4.96454757070371,5.41603761072794,5.83958716565841,6.39002411200179
3.87669671315623,10,9,3.89901785103803,3.71560351285955,4.66782290265745,5.02071885658,5.34994490596144,5.77201484128876
5.45894108652005,2,2,3.97700010097487,3.90198434048109,4.96953132597837,5.40521008499244,5.77222361241376,6.29965274010018
2.69762195243511,4,13,9.99849021188815,2.9359934122562,3.58447649072844,3.81790575892194,4.03818256429107,4.34459634199047
3.19817679844992,2,8,8.51454042470662,3.42859289234285,4.24777627986279,4.55459412133825,4.82486521135864,5.22239028478233
4.19654955760136,2,4,7.88910397815333,3.5839255907704,4.52995959748201,4.88840784981199,5.23092745079826,5.65346026893893
2.49175353629788,7,21,12.0546809207747,2.46551978534488,2.94521681056088,3.10911775381364,3.27884243641768,3.4951169588629
4.24595408387914,3,2,2.96842271221553,4.00158707774891,5.09874948362402,5.54185713824133,5.93814969114689,6.50227783304087
3.54683130548821,6,9,6.27974376168734,3.32238887162014,4.14185499014957,4.43658230090229,4.74348268816117,5.10948525320138
4.47388399431601,5,8,7.34294993190835,3.26645697371322,4.05891081530643,4.37281672806956,4.66712271583069,5.03856653921604
2.74730344185282,5,4,4.51746293861046,3.61771941851292,4.62066106434839,5.02212684869902,5.45036782355266,5.91933022898978
3.33033373048319,3,4,5.49859903294024,3.66706119851312,4.61605456343812,4.96642037644932,5.31613779757674,5.79488369265769
3.6052192304402,4,8,6.44228179453611,3.43694350970155,4.26183644871932,4.57903429219669,4.8844790498535,5.29757956551876
2.95655440419396,5,13,14.5985918703946,2.55710104773178,3.11000883713744,3.31331433479334,3.46977050547579,3.70980841853584
3.76345883961869,5,4,2.8064585831564,4.20242198000382,5.33996304353747,5.76405012529542,6.16820839579805,6.71838208022564
2.77966552643837,8,15,6.70462161657409,3.05990227106425,3.72780210414571,3.97502027743204,4.21514013753384,4.48161235961338
