"V1","V2","V3","V4","V5"
3.75518108767762,3,3,5.08910031146909,3.52363052613485
3.38804745051639,3,4,7.86418606071246,3.28325934704359
3.60711964131897,3,2,6.04382151533731,3.3886646556631
2.3565679856189,3,15,13.1908388148648,2.69967045619824
1.83519834366646,3,9,8.67658608541284,3.16229879717561
2.31209285979127,3,14,15.0998850148018,2.67786152130569
3.95047338601519,3,2,3.82740574155994,3.55619023048885
1.98314310606425,3,16,13.6370721942757,2.67142990586154
2.59126828089644,3,11,8.5554989584347,3.13431516112895
2.25894729611729,2,3,5.87120793787027,3.46013883936838
