"V1","V2","V3","V4","V5"
5.45325677115007,1,0,0,3.9660318235439
2.58606629071143,3,14,10.2635388173447,2.9456271391431
2.69435025208824,2,3,11.3397521884022,3.14297111546786
3.09180048758997,3,9,8.47828158288278,3.15603609397047
3.94272376741489,3,14,12.4855585195591,2.78428837917241
3.85934255225473,3,16,12.4599502174182,2.75494722886528
2.22611239650366,3,8,10.5599193607069,3.03261711141826
2.6087029459324,3,13,9.24649012881752,3.04909898458265
4.67659896449817,3,2,4.22834283867942,3.55114082474605
2.72798893195189,3,5,6.69184117415818,3.37084673245795
