"V1","V2","V3","V4","V5","V6","V7","V8","V9"
3.44489992144888,4,9,6.2043080746276,3.51709843227303,4.35004597471327,4.64362929964345,4.94392776131235,5.28331225365313
4.130166182435,5,3,3.34291677403253,3.82718304614666,4.86648581889844,5.29320549725945,5.72291736596152,6.2202929590058
3.12415123592373,6,21,9.7907049214615,2.69878041072755,3.21773006019016,3.41576448109119,3.59619275019825,3.80015187143791
2.52323523060694,3,13,22.2533648267658,2.59348855661656,3.17212272476533,3.3776327807158,3.5875392546002,3.8250452156543
3.38901747373472,5,9,7.13785801367962,3.25126062491707,4.0016158165043,4.28989136088872,4.52069959190645,4.89999758011154
3.53681284475445,1,0,0,3.90081067178843,5.04959789387271,5.49514449131079,5.91850729828704,6.50066153488045
2.98473066473114,4,11,12.2638582067924,2.89105431578772,3.54306883899593,3.77616403622336,3.98257341403267,4.32401216442809
2.7261403367809,5,18,16.2640851154311,2.38031076239327,2.86358852584195,3.03595195777999,3.19392391238776,3.39203936301519
2.87395714877517,9,10,5.28597556179617,3.35401195132385,4.14752572856542,4.45933692949713,4.73684722272486,5.05610209190334
6.71934064211578,5,5,3.74786585920769,3.90908203411788,4.93813176758981,5.32316670108594,5.69202054843563,6.19527037840166
3.90733990791996,5,12,8.36062864317485,3.05921270691863,3.75268595030446,4.00614675069198,4.23736719422014,4.54964510209488
4.9742008310545,2,1,1.23673593647133,4.45787813328197,5.73153551196496,6.20603811452889,6.69808982704452,7.24328981062225
3.36959303694194,4,11,7.32624402300652,3.35236973762887,4.12140612758873,4.38897951369552,4.62968276291183,4.97832715883891
6.12564441903002,7,4,2.95472384121568,3.95678726929164,5.03798956683185,5.46784837722016,5.85281687737491,6.32026043318476
3.54640225899464,6,8,4.56432323165833,3.70667182875062,4.63230711463745,4.95544113522125,5.32935607574145,5.73278930926215
2.43429892374151,7,25,13.3639549423549,2.28200311867645,2.6934060714011,2.83107237714317,2.97298419703507,3.13047930600059
2.56314748327384,6,16,7.89229525859402,3.00345297307696,3.63019819774011,3.85302296792735,4.07602185402855,4.33058604149119
2.74586048696117,6,20,11.2986111723628,2.57753575482122,3.09115299175854,3.27115721927126,3.43935448581163,3.64255492132812
4.79858553119445,4,5,4.37532284964042,3.83035012736136,4.83492175997924,5.21583129661121,5.6057309127472,6.07935914576993
4.77369345420753,4,4,4.30011663626402,3.82110857368418,4.86844460612002,5.26346758665315,5.68177674287267,6.15929235553339
3.48467235086623,7,4,2.22432539784256,4.31287631270384,5.49016778846431,5.9110783034116,6.33594445486012,6.89313257690519
3.09546234820838,7,14,6.18435135616833,3.22630208579366,3.9454042016442,4.1911712488957,4.43375645180819,4.74355028277488
4.13064699807179,4,9,5.70025598548251,3.62896621427236,4.50464964985263,4.8247635313086,5.1065764799528,5.53408395859049
3.68253633790614,7,13,6.09011788768658,3.24265647735349,3.97436954256361,4.24495244312951,4.51467654372489,4.81135371074108
2.89162774421959,10,21,9.04023011383749,2.46547422975381,2.95249351055712,3.12851150990475,3.30643784790138,3.51936492338612
3.85532738179033,2,4,7.91076911078785,3.57829616845029,4.49916551737958,4.86775277255567,5.27816354818301,5.67206286862962
5.60770272428593,3,2,3.33250779953501,3.92988947098049,5.06158696068453,5.50574180204631,5.8825349872998,6.4330816366355
2.18515711737535,12,33,11.1891123657881,2.1042266514319,2.46842038043037,2.5882633320027,2.7014819373754,2.84969715795421
4.02660267711317,3,3,4.77053428974709,3.76576958462984,4.77815410811599,5.18466305086993,5.56034787420332,6.06558944106357
3.37756308769065,9,5,3.14731918262119,3.81262065967545,4.84117504134039,5.28176489011908,5.71303095700693,6.24680699781036
2.9144882858804,5,6,5.38684614413888,3.57063093450473,4.45994022285707,4.80873151178657,5.13131858377079,5.55286452248216
2.2906465436338,4,10,8.807025176989,3.12182866270856,3.8482685651576,4.12104584713269,4.3520409047207,4.70080767772183
3.24649236668265,1,3,7.56235094283978,3.71545974527973,4.69259119621704,5.07070967455324,5.42904582773603,5.80597094182313
2.16163976770005,12,26,7.87686508099698,2.53294263072255,3.00287519796478,3.18499811958277,3.3360266596779,3.52558753399835
3.22042473464656,3,4,5.89435987440496,3.65516904215323,4.63624768793239,5.01738358501957,5.35027750536635,5.81780445529069
2.6173892912332,7,23,14.0148351143879,2.26411218470802,2.68914842017743,2.83832772783848,2.97553588622626,3.13892485235905
2.65322058552529,3,14,14.1652089914802,2.81735473994736,3.42649984072428,3.63690828681377,3.82144582806644,4.03415738146996
3.01720705393218,5,12,9.67545430732949,2.9522994111923,3.60939510053373,3.8636017812441,4.08358377740293,4.33815085751271
3.99336488278312,4,3,5.08399307346313,3.55786881469289,4.53880594479556,4.93107436445946,5.27812886943214,5.73411701831554
3.64199672076687,6,7,3.75860118290299,3.91010961175902,4.90370864330417,5.27177516408924,5.60950084755521,6.0784553862174
2.86813388120895,2,5,18.6469228211563,3.09775231529832,3.90098933408271,4.21509488600101,4.51479387809365,4.90440013294356
3.82222549855557,2,0,0,3.78443896030778,4.89761475250438,5.32517846452999,5.78151876703469,6.35252360950217
6.18761564777485,5,1,0.796764539291788,4.67141672817289,6.02206478620523,6.51893284374688,7.09099534037585,7.76497437671879
3.11034855032673,2,0,0,3.81973716586945,4.98514594124054,5.41154922929598,5.82259170439327,6.37327318299827
1.71205435414015,6,19,13.0725348961091,2.45407398149504,2.94566419686222,3.12728249638532,3.2935225963076,3.4914031568677
2.3930737019241,8,26,10.4867580690164,2.4120475821591,2.85619372143261,3.00620529206996,3.14535679821656,3.32849297846945
3.13980799186614,4,9,6.8517713699942,3.39609115667748,4.19559285034934,4.50894421086093,4.78904397694769,5.1452518150457
4.70178425371099,6,2,2.19599202097409,3.9988531306856,5.13414217875215,5.58537646260976,5.97895854810418,6.56315844238361
2.05262666198951,6,38,22.8589817606142,1.89414395712308,2.2076275638638,2.31475940579616,2.42065363728837,2.52163426260374
2.11669372319333,8,32,14.4019708824405,2.08011773415149,2.42653991608484,2.55583367280205,2.66873252935154,2.81148079776011
3.08942014398933,5,9,12.9059977143101,2.71840215250017,3.36941281759917,3.60929914170637,3.81226589182986,4.16052991778884
6.59371529169039,2,3,11.6333360743183,3.38658286895491,4.31047053475612,4.65967564893619,4.96794479516629,5.39878570773095
3.08075607590898,5,9,12.2585773566129,2.80623810990019,3.47023816717382,3.71436100587197,3.95543642027808,4.28253936476104
2.97361393614857,6,18,8.8417973355664,2.85984012404432,3.43456853086567,3.64529460938741,3.83993802632075,4.09951863974966
2.81553440290648,4,5,7.95204381460844,3.32773565783447,4.19395923028724,4.52559921781938,4.84440838750232,5.20345683252088
3.13716529656144,3,2,6.80340389584078,3.53049745045515,4.54262695817617,4.894544254283,5.25614458532688,5.75089179489372
2.26993029953539,4,24,20.6173414792227,2.2611760396098,2.68979167722784,2.8394484308848,2.99217268936319,3.18127644010247
6.44897905789,2,4,7.78292457519331,3.58555822592084,4.52575571877784,4.90849449090799,5.25734642666931,5.68858428464204
3.63119613434656,5,5,4.04368694353432,3.79848971598955,4.77773219332901,5.14945625436854,5.49803606175521,6.00650836946058
2.83503785195697,3,9,20.5745563961715,2.70008349234583,3.33718881350448,3.58333557359576,3.80775148407976,4.08609962801081
4.17340382762849,3,4,4.78599831237163,3.80119367138487,4.79356146687666,5.17715286992748,5.53608707320178,6.01673125559146
4.68141474061185,6,4,3.93918491270138,3.69705131244873,4.70212763519046,5.094080693945,5.51182190474143,5.99411656525752
4.45207290868936,7,7,5.42773412741494,3.38038238381291,4.23699137968609,4.57858079143767,4.88378306771166,5.30210230358244
3.24940291294349,3,14,14.8986696518456,2.73823346388449,3.3358361778232,3.54345410535259,3.73666697677395,3.96939684383404
3.18935197435087,8,16,6.26195960662815,3.17352172441256,3.85461287786725,4.08472056954961,4.32848959728402,4.69862486430289
3.71012922251852,1,0,0,3.86044553454492,4.98287766017375,5.43111674876309,5.86409822756619,6.33907028093971
2.52656305264496,6,17,9.52161770496434,2.81109392384761,3.39226098344928,3.60623388988421,3.81621545868813,4.05147641726626
2.27462188189743,3,12,13.545847843361,2.85553906878088,3.47279322825034,3.69675545013206,3.90556789192383,4.15895050725342
2.67906119572767,2,2,8.92140365516569,3.538936580918,4.50608970575216,4.88914597738287,5.24541191124621,5.70341919317987
4.01714312407749,6,6,3.87011622614079,3.83118409632613,4.84158963474489,5.21925173240557,5.57296604383905,6.11625227259544
2.8710603848872,3,5,11.6720576320153,3.1759309887534,3.98371999592585,4.28438023387304,4.56775159407136,4.96387121624209
3.30887360576822,5,7,4.87753211776341,3.66889165173318,4.58659653780128,4.9319510793283,5.22671281564535,5.67301237111273
2.89515683655071,4,8,10.381312679016,3.04145663780366,3.77435459566494,4.0445088073432,4.32556448914109,4.62119796268061
4.1459934201318,6,10,7.0945272916225,3.18942064317525,3.9426435586761,4.23092451811078,4.50028297852357,4.83746733381714
3.00435655438703,5,6,5.1840575450002,3.60250704900611,4.51323625039427,4.86637857495659,5.26143570833093,5.7607463502845
5.23303023022358,5,3,3.15347618006467,3.91066363908712,5.00641471002605,5.41888214560574,5.78272451329027,6.33761695270951
4.10108568211819,4,5,6.38755550202278,3.47922344375814,4.39800688307447,4.75631128732022,5.07038369380343,5.52051335319154
4.99565132693272,9,11,3.83260643406268,3.8657794579699,4.79079914824525,5.14379269094738,5.47409270640987,5.84820254190991
2.52013965579523,4,7,17.5021966917993,2.77677061366602,3.47228434204227,3.72072484645791,3.92716461226106,4.26162495657192
1.95110801531313,8,43,14.9300824902727,1.93961749393991,2.23346823031021,2.334754818055,2.42469973968501,2.53881096930062
3.3415169086915,1,5,13.4997116672598,3.39831102872397,4.26383446422279,4.60380094753036,4.94225473803881,5.28902826058721
2.6899963564949,2,7,9.15600898522781,3.40961320507109,4.23705365569343,4.55739725132006,4.85134235628584,5.1970623019832
3.07435884964692,5,4,3.84703487667228,3.80456720109323,4.83518618290027,5.20918127870527,5.58653281160439,6.03770070631259
1.91801995509664,5,24,15.4123130520259,2.32403512499087,2.74970087965977,2.90700139866972,3.05181715898158,3.22472815745405
4.60243180086264,6,14,7.87203265536151,3.02652827009916,3.68935124052313,3.91393829524726,4.1164106101943,4.41075512246939
2.74342540694048,9,21,8.26883283374707,2.7165338719488,3.25253832372738,3.44191566073762,3.62367993497496,3.86755629667209
