"V1","V2","V3","V4","V5"
2.72950474221504,3,9,10.6014287833766,3.01350706752017
3.8303250644192,3,7,5.42549450611812,3.59912268995036
2.51483320489961,3,7,8.93213552496212,3.17724446859802
2.24520149589309,3,14,13.6566575392657,2.72127648294795
4.34958913877492,3,3,2.9387876802488,3.97842657671093
2.41155622860978,2,4,10.2590803507365,3.16489751720798
3.35817269997755,3,10,14.7572106784629,2.72416453888027
5.50475448499575,1,5,10.424108297098,3.17092534039521
3.42002783115271,3,7,6.60159124988596,3.37985759553003
2.67010018915127,3,4,3.69087760812911,3.88256463431214
