"V1","V2","V3","V4","V5","V6","V7","V8","V9"
3.81410623339345,3,4,8.49316498675986,3.3883229867134,4.30289293934238,4.64946316689034,4.94953940249367,5.37766597106119
2.16552711763504,3,9,8.58984667077853,3.31227396612583,4.08761848836553,4.38364149502467,4.64642793596279,5.02696603919309
2.25233220823729,8,32,14.1046543046653,2.09974768523086,2.45190244546322,2.5801352733258,2.69836067526025,2.84430800579776
2.02697368355151,6,24,15.1756854320306,2.27446232366973,2.69952177862178,2.86072502261525,2.98834688536367,3.15332642395127
3.30935881742577,9,12,5.33014203258293,3.34740663351257,4.13594064670195,4.42716310032245,4.72308383029322,5.05439593228302
2.08038181303814,7,22,12.5156101961983,2.35088064253719,2.79129719766117,2.94160874781745,3.0970702511133,3.30324508188458
2.65014246101916,5,15,12.5133884221317,2.65283578677826,3.21434906177473,3.42854370333412,3.64541982359594,3.88521677322403
3.42820631428293,3,5,5.08839341078124,3.79003750450713,4.77966189265766,5.14513621663345,5.52467633902746,5.98850474634002
3.73663674093061,4,4,4.19160114740092,3.83789151629572,4.84999318139334,5.27218716832413,5.65194395919441,6.06969370987833
2.41231758350095,5,21,13.3581097331572,2.46484003327524,2.94460688098218,3.12053604677917,3.26341108452109,3.46153633110528
2.68055655443132,3,7,11.1783344234877,3.13942450176467,3.91469123710593,4.20401714481388,4.47205569288208,4.81341589147998
5.62642893345661,6,9,4.74879488068165,3.68582843301418,4.57529202342926,4.92044561929527,5.26318881470623,5.64783428271392
3.43160670432331,5,9,8.63022003493499,3.09271312934874,3.83359366916562,4.11337847254386,4.36332301767027,4.63222071369357
3.76807052617493,2,5,6.19883225037889,3.73924059093632,4.70374913024229,5.07463528509854,5.41062972664717,5.89536636353837
3.12477967166943,4,12,15.6716482406751,2.6944188222756,3.30200531496516,3.52150729306164,3.74617826764739,3.97275973784339
2.00534908395581,3,17,12.7123664351734,2.81094573101604,3.38869696850153,3.59913453520811,3.80444003776065,4.07909358396312
2.9130287551363,2,3,6.68942376813435,3.65920869669165,4.65422329998113,5.05499801100604,5.38124273963297,5.82224691293717
3.47076370416591,3,6,7.14487729141108,3.48105129643216,4.37072823538595,4.72347355048233,5.03143561570204,5.49444896476365
2.95603992412091,7,17,9.19155756019292,2.78260066335739,3.37626139688068,3.59684088381531,3.79471534130495,4.03959117316891
3.54795717503015,3,2,2.5006212144268,4.14762177463711,5.31731424466392,5.74531268361845,6.17389977526061,6.70204060544993
3.28086962106313,5,6,6.59425859709674,3.30544972563531,4.15667305466228,4.47309797074446,4.79586661124909,5.25813145383561
3.05606455651114,2,3,13.0484903623501,3.35770611991958,4.27284865339767,4.63988102605567,4.9596685341962,5.41843084519363
3.30348554132684,5,15,14.0162710969652,2.54852876138101,3.09703875438167,3.28479231800641,3.46365802760932,3.69826187139476
3.39041181699086,9,12,5.66212909325432,3.24650055292606,3.9975568961008,4.297474578805,4.56903389459728,4.91149802498242
2.23110354642704,7,17,11.9348720305587,2.4938492392998,3.00119989755543,3.19714690778597,3.38440676612339,3.61782872405015
3.30199740831303,3,9,15.6656502505176,2.84281556662374,3.51657839451084,3.75570753585586,3.99289298153568,4.31626152212307
3.08635054968672,6,11,6.27907453739105,3.32094946134082,4.10538096277304,4.40240334764581,4.70298852901113,5.01233230156293
2.87437374436736,7,17,7.94267398310842,2.91932590845224,3.53416458970367,3.75216977031532,3.94452197284725,4.2017114284791
3.81971685012606,4,3,3.13870578111398,3.99295767462708,5.08987278791941,5.53081489725185,5.9326730073232,6.43683299069103
