"V1","V2","V3","V4","V5","V6","V7","V8","V9"
1.94881189029487,4,8,7.65370054846704,3.32165126379992,4.13692270033608,4.42851803724525,4.71099808155152,5.04543426736417
2.87075550421546,7,6,5.16950969257715,3.4160540115536,4.29601267300712,4.62776006402223,4.97064610301212,5.42660120305992
3.16069498065502,4,0,0,4.35782608971147,5.68672029964561,6.19446578202771,6.66605023366396,7.31519239133501
3.35815964821546,5,0,0,4.66878166670053,6.03881209238125,6.62618255055591,7.2545488626956,7.95245369338462
3.89682154541493,7,9,7.90808510716613,2.97421804239854,3.70980767677892,3.99549951933229,4.25667770067018,4.57976872548275
2.95816864464914,5,16,10.0596330325102,2.8311180628246,3.42977129472236,3.63405703897288,3.82521357256939,4.106895190658
5.23078861038688,4,2,2.38190691084986,4.09212127881049,5.21508563901827,5.70273229410583,6.13981869831712,6.64369154463679
2.63777526844674,12,23,7.30548269088677,2.69831248854765,3.22568539726625,3.42238238305898,3.62424507459002,3.84699843263882
3.81071256633862,5,12,10.5305896908009,2.81742765557677,3.44750828710702,3.67326348915101,3.88568121930507,4.1628621468041
2.20621888670237,7,17,9.52909763086308,2.70457342064285,3.26625894399828,3.46828588809936,3.6617360408639,3.88538239211206
2.77325491271159,5,12,7.84117983861085,3.13783582634127,3.82001975216509,4.07785469187309,4.32622568718269,4.60452060733762
3.87146586054275,7,19,8.94613954519037,2.756025691318,3.31970236310771,3.51765848762108,3.71461002725253,3.90349876752088
3.72390405630735,2,5,5.73176348408435,3.7663431141871,4.73394028570335,5.12358789895964,5.47641601694005,5.89753207526331
3.99734914219822,2,2,4.05579070015354,3.891934281263,4.93860239353651,5.33240695420266,5.73279783966383,6.26795812978717
3.17228022917188,5,10,6.87336611531384,3.28998313578588,4.07352893067647,4.37845162069518,4.62721171459443,4.99856759017989
3.33497765253913,3,4,8.7408284251751,3.39458342261688,4.28956667270974,4.63380921152089,4.93314961120146,5.37265023289784
