"V1","V2","V3","V4","V5","V6","V7","V8","V9"
2.64760643148225,6,15,9.01334996472329,2.87875175726603,3.47934943844536,3.69103777880575,3.89997733306596,4.17347681706594
3.20478014215394,4,4,5.72818037167695,3.53670062253096,4.47834161603396,4.86164563108235,5.23076457410294,5.69091548985409
2.96984868512199,3,8,11.9856040492089,3.04701914065953,3.78662134842434,4.06096037129328,4.29953701739501,4.616503566524
3.90760828718803,3,4,4.81374603377334,3.80483088015628,4.81226150580673,5.21861991053479,5.58036898024563,6.0096379005791
4.69248288304242,2,0,0,4.00245625358719,5.1913112960989,5.68722115849147,6.16103132547608,6.73129126656947
1.93806600340565,5,16,11.7832164318601,2.66218493965706,3.22835959325942,3.43472669214052,3.62730158282972,3.83544667452492
4.10279262708619,3,6,7.94255669368669,3.39984178438858,4.23752293373031,4.56431421726419,4.88378816872649,5.34550839229349
5.97780960247847,9,6,2.39997767658331,4.43279664843962,5.61413376798586,6.07280282055942,6.51392960758807,7.06133652616252
4.59293434979444,2,1,1.33327167208251,4.40388781076171,5.67247945943088,6.1872852831683,6.67967055131132,7.26692020130497
2.42154811765168,7,13,8.47280322595379,2.8631670955574,3.4915020644912,3.73572355370843,3.96126564269622,4.2820794959454
3.30654144234037,3,6,9.07254243976141,3.32620018063054,4.1656347072243,4.49392021234794,4.78644786598747,5.15562702976965
2.60938339856531,4,11,11.0558418699482,2.94942622412468,3.62025390653658,3.86275076763692,4.10723670717363,4.42633216858122
2.20253613780968,11,39,10.6383422305903,2.12620893287269,2.46936801880167,2.58373110884457,2.69319739041108,2.83514706187084
3.63318031945934,7,3,2.46302274155619,4.03874081793579,5.17552640250403,5.66336553084573,6.07375382292312,6.59175408198864
2.50785234009586,7,12,9.32539302837736,2.76856378951044,3.40836833790184,3.64654758788951,3.87931560553883,4.15144399157997
4.51358852471747,1,0,0,4.0657287166843,5.24804484621719,5.71176663198596,6.15912422362486,6.69437742494865
2.77214901566432,4,16,11.6303783629467,2.77666111897072,3.36156695752842,3.55139661535168,3.75921284391713,3.97173580049506
